2280.000	-27.828
2290.000	-22.067
2300.000	-15.915
2310.000	-23.432
2320.000	-28.926
2330.000	-32.139
2340.000	-34.236
2350.000	-35.645
2360.000	-36.554
2370.000	-37.053
2380.000	-37.183
2390.000	-36.955
2400.000	-36.800
2410.000	-36.110
2420.000	-34.928
2430.000	-33.072
2440.000	-30.157
2450.000	-25.023
2460.000	-19.160
2470.000	-20.933
2480.000	-27.818
2490.000	-31.588
2500.000	-33.957
2510.000	-35.519
2520.000	-36.548
2530.000	-37.143
2540.000	-37.366
2550.000	-37.240
2560.000	-37.133
2570.000	-36.566
2580.000	-35.554
2590.000	-33.955
2600.000	-31.485
2610.000	-27.275
2620.000	-21.504
2630.000	-18.388
2640.000	-26.274
2650.000	-30.824
2660.000	-33.582
2670.000	-35.395
2680.000	-36.588
2690.000	-37.315
2700.000	-37.652
2710.000	-37.628
2720.000	-37.557
2730.000	-37.085
2740.000	-36.202
2750.000	-34.788
2760.000	-32.623
2770.000	-29.098
2780.000	-23.339
2790.000	-18.312
2800.000	-24.551
2810.000	-29.968
2820.000	-33.129
2830.000	-35.180
2840.000	-36.539
2850.000	-37.396
2860.000	-37.846
2870.000	-37.925
2880.000	-37.896
2890.000	-37.515
2900.000	-36.743
2910.000	-35.469
2920.000	-33.508
2930.000	-30.410
2940.000	-25.064
2950.000	-20.004
2960.000	-22.803
2970.000	-29.077
2980.000	-32.639
2990.000	-34.908
3000.000	-36.408
3010.000	-37.378
3020.000	-37.920
3030.000	-38.089
3040.000	-38.094
3050.000	-37.797
3060.000	-37.122
3070.000	-35.971
3080.000	-34.180
3090.000	-31.375
3100.000	-26.599
3110.000	-21.531
3120.000	-21.297
3130.000	-28.211
3140.000	-32.080
3150.000	-34.625
3160.000	-36.261
3170.000	-37.307
3180.000	-37.934
3190.000	-38.169
3200.000	-38.195
3210.000	-37.964
3220.000	-37.370
3230.000	-36.325
3240.000	-34.699
3250.000	-32.190
3260.000	-27.999
3270.000	-22.632
3280.000	-20.223
3290.000	-27.267
3300.000	-31.711
3310.000	-34.436
3320.000	-36.237
3330.000	-37.421
3340.000	-38.138
3350.000	-38.464
3360.000	-38.530
3370.000	-38.368
3380.000	-37.851
3390.000	-36.909
3400.000	-35.412
3410.000	-33.134
3420.000	-29.426
3430.000	-23.952
3440.000	-20.319
3450.000	-26.385
3460.000	-31.349
3470.000	-34.350
3480.000	-36.308
3490.000	-37.597
3500.000	-38.390
3510.000	-38.765
3520.000	-38.845
3530.000	-38.709
3540.000	-38.218
3550.000	-37.308
3560.000	-35.857
3570.000	-33.630
3580.000	-30.225
3590.000	-24.819
3600.000	-20.753
3610.000	-24.419
3620.000	-29.857
3630.000	-33.082
3640.000	-35.154
3650.000	-36.529
3660.000	-37.396
3670.000	-37.865
3680.000	-37.987
3690.000	-37.960
3700.000	-37.621
3710.000	-36.897
3720.000	-35.693
3730.000	-33.853
3740.000	-30.971
3750.000	-26.179
3760.000	-21.825
3770.000	-22.714
3780.000	-28.962
3790.000	-32.714
3800.000	-35.088
3810.000	-36.647
3820.000	-37.644
3830.000	-38.200
3840.000	-38.357
3850.000	-38.390
3860.000	-38.115
3870.000	-37.472
3880.000	-36.394
3890.000	-34.669
3900.000	-32.158
3910.000	-28.000
3920.000	-23.127
3930.000	-21.515
3940.000	-27.885
3950.000	-32.184
3960.000	-34.868
3970.000	-36.645
3980.000	-37.818
3990.000	-38.529
4000.000	-38.750
4010.000	-38.906
4020.000	-38.762
4030.000	-38.243
4040.000	-37.295
4050.000	-35.807
4060.000	-33.538
4070.000	-29.908
4080.000	-24.550
4090.000	-21.457
4100.000	-26.208
4110.000	-31.155
4120.000	-34.152
4130.000	-36.102
4140.000	-37.392
4150.000	-38.198
4160.000	-38.462
4170.000	-38.687
4180.000	-38.656
4190.000	-38.262
4200.000	-37.478
4210.000	-36.207
4220.000	-34.266
4230.000	-31.258
4240.000	-26.354
4250.000	-22.636
4260.000	-24.117
4270.000	-29.901
4280.000	-33.459
4290.000	-35.736
4300.000	-37.245
4310.000	-38.218
4320.000	-38.538
4330.000	-38.880
4340.000	-38.939
4350.000	-38.635
4360.000	-37.953
4370.000	-36.833
4380.000	-35.125
4390.000	-32.526
4400.000	-28.365
4410.000	-23.680
4420.000	-22.314
4430.000	-28.081
4440.000	-32.290
4450.000	-34.939
4460.000	-36.694
4470.000	-37.839
4480.000	-38.550
4490.000	-38.762
4500.000	-38.919
4510.000	-38.783
4520.000	-38.273
4530.000	-37.351
4540.000	-35.913
4550.000	-33.730
4560.000	-30.294
4570.000	-25.229
4580.000	-22.114
4590.000	-25.928
4600.000	-30.897
4610.000	-33.973
4620.000	-35.977
4630.000	-37.306
4640.000	-38.156
4650.000	-38.434
4660.000	-38.695
4670.000	-38.679
4680.000	-38.306
4690.000	-37.540
4700.000	-36.304
4710.000	-34.427
4720.000	-31.529
4730.000	-26.926
4740.000	-23.201
4750.000	-24.009
4760.000	-29.547
4770.000	-33.123
4780.000	-35.412
4790.000	-36.924
4800.000	-37.890
4810.000	-38.220
4820.000	-38.558
4830.000	-38.620
4840.000	-38.321
4850.000	-37.651
4860.000	-36.539
4870.000	-34.837
4880.000	-32.271
4890.000	-28.235
4900.000	-23.773
4910.000	-22.587
4920.000	-27.855
4930.000	-31.923
4940.000	-34.499
4950.000	-36.206
4960.000	-37.304
4970.000	-37.700
4980.000	-38.143
4990.000	-38.312
5000.000	-38.137
5010.000	-37.594
5020.000	-36.630
5030.000	-35.118
5040.000	-32.861
5050.000	-29.493
5060.000	-24.599
5070.000	-22.284
5080.000	-26.295
5090.000	-30.909
5100.000	-33.811
5110.000	-35.715
5120.000	-36.968
5130.000	-37.401
5140.000	-37.934
5150.000	-38.118
5160.000	-38.005
5170.000	-37.537
5180.000	-36.737
5190.000	-35.338
5200.000	-33.232
5210.000	-29.993
5220.000	-25.296
5230.000	-22.551
5240.000	-25.150
5250.000	-29.990
5260.000	-33.098
5270.000	-35.106
5280.000	-36.451
5290.000	-36.929
5300.000	-37.508
5310.000	-37.811
5320.000	-37.756
5330.000	-37.345
5340.000	-36.508
5350.000	-35.220
5360.000	-33.233
5370.000	-30.210
5380.000	-25.673
5390.000	-22.651
5400.000	-24.350
5410.000	-29.288
5420.000	-32.544
5430.000	-34.671
5440.000	-36.080
5450.000	-36.949
5460.000	-37.242
5470.000	-37.535
5480.000	-37.552
5490.000	-37.184
5500.000	-36.426
5510.000	-35.170
5520.000	-33.261
5530.000	-30.364
5540.000	-26.021
5550.000	-22.796
5560.000	-24.158
5570.000	-29.087
5580.000	-32.425
5590.000	-34.613
5600.000	-36.050
5610.000	-36.966
5620.000	-37.261
5630.000	-37.560
5640.000	-37.558
5650.000	-37.204
5660.000	-36.438
5670.000	-35.190
5680.000	-33.266
5690.000	-30.254
5700.000	-25.916
5710.000	-22.927
5720.000	-24.585
5730.000	-29.375
5740.000	-32.624
5750.000	-34.746
5760.000	-36.153
5770.000	-36.661
5780.000	-37.270
5790.000	-37.615
5800.000	-37.573
5810.000	-37.166
5820.000	-36.359
5830.000	-35.050
5840.000	-33.046
5850.000	-29.990
5860.000	-25.662
5870.000	-23.059
5880.000	-25.162
5890.000	-29.751
5900.000	-32.872
5910.000	-34.938
5920.000	-36.310
5930.000	-36.800
5940.000	-37.399
5950.000	-37.723
5960.000	-37.679
5970.000	-37.271
5980.000	-36.460
5990.000	-35.134
6000.000	-33.105
6010.000	-29.998
6020.000	-25.737
6030.000	-23.370
6040.000	-25.976
6050.000	-30.472
6060.000	-33.497
6070.000	-35.526
6080.000	-36.879
6090.000	-37.328
6100.000	-37.942
6110.000	-38.253
6120.000	-38.159
6130.000	-37.753
6140.000	-36.889
6150.000	-35.508
6160.000	-33.411
6170.000	-30.210
6180.000	-25.995
6190.000	-23.885
6200.000	-26.781
6210.000	-31.115
6220.000	-34.033
6230.000	-35.983
6240.000	-37.283
6250.000	-37.752
6260.000	-38.317
6270.000	-38.613
6280.000	-38.546
6290.000	-38.109
6300.000	-37.259
6310.000	-35.897
6320.000	-33.829
6330.000	-30.659
6340.000	-26.540
6350.000	-24.494
6360.000	-27.432
6370.000	-31.735
6380.000	-34.652
6390.000	-36.611
6400.000	-37.921
6410.000	-38.389
6420.000	-38.961
6430.000	-39.271
6440.000	-39.215
6450.000	-38.796
6460.000	-37.959
6470.000	-36.615
6480.000	-34.578
6490.000	-31.493
6500.000	-27.423
6510.000	-25.283
6520.000	-27.950
6530.000	-32.262
6540.000	-35.223
6550.000	-37.211
6560.000	-38.532
6570.000	-39.001
6580.000	-39.583
6590.000	-39.915
6600.000	-39.889
6610.000	-39.495
6620.000	-38.696
6630.000	-37.411
6640.000	-35.459
6650.000	-32.495
6660.000	-28.465
6670.000	-26.137
6680.000	-28.216
6690.000	-32.529
6700.000	-35.569
6710.000	-37.614
6720.000	-38.991
6730.000	-39.484
6740.000	-40.117
6750.000	-40.482
6760.000	-40.517
6770.000	-40.181
6780.000	-39.459
6790.000	-38.237
6800.000	-36.393
6810.000	-33.640
6820.000	-29.752
6830.000	-27.068
6840.000	-28.243
6850.000	-32.592
6860.000	-35.832
6870.000	-38.025
6880.000	-39.506
6890.000	-40.046
6900.000	-40.723
6910.000	-41.148
6920.000	-41.217
6930.000	-40.947
6940.000	-40.299
6950.000	-39.190
6960.000	-37.474
6970.000	-34.923
6980.000	-31.225
6990.000	-28.096
7000.000	-28.252
7010.000	-32.454
7020.000	-35.771
7030.000	-38.240
7040.000	-39.824
7050.000	-40.400
7060.000	-41.147
7070.000	-41.633
7080.000	-41.764
7090.000	-41.558
7100.000	-40.982
7110.000	-39.983
7120.000	-38.414
7130.000	-36.060
7140.000	-32.619
7150.000	-29.054
7160.000	-28.262
7170.000	-31.959
7180.000	-35.676
7190.000	-38.215
7200.000	-39.944
7210.000	-40.584
7220.000	-41.424
7230.000	-41.995
7240.000	-42.143
7250.000	-41.984
7260.000	-41.501
7270.000	-40.612
7280.000	-39.217
7290.000	-37.150
7300.000	-34.100
7310.000	-30.359
7320.000	-28.857
7330.000	-31.598
7340.000	-35.547
7350.000	-38.241
7360.000	-40.064
7370.000	-40.750
7380.000	-41.680
7390.000	-42.346
7400.000	-42.623
7410.000	-42.588
7420.000	-42.232
7430.000	-41.471
7440.000	-40.238
7450.000	-38.341
7460.000	-35.461
7470.000	-31.441
7480.000	-29.398
7490.000	-30.899
7500.000	-34.915
7510.000	-37.906
7520.000	-39.946
7530.000	-40.709
7540.000	-41.748
7550.000	-42.518
7560.000	-42.932
7570.000	-42.989
7580.000	-42.645
7590.000	-41.849
7600.000	-40.701
7610.000	-38.993
7620.000	-36.441
7630.000	-32.855
7640.000	-30.035
7650.000	-30.420
7660.000	-34.322
7670.000	-37.638
7680.000	-39.925
7690.000	-40.773
7700.000	-41.877
7710.000	-42.608
7720.000	-43.000
7730.000	-43.074
7740.000	-42.828
7750.000	-42.248
7760.000	-41.274
7770.000	-39.718
7780.000	-37.455
7790.000	-34.144
7800.000	-30.946
7810.000	-30.545
7820.000	-33.865
7830.000	-37.195
7840.000	-39.586
7850.000	-40.468
7860.000	-41.524
7870.000	-42.294
7880.000	-43.253
7890.000	-43.492
7900.000	-43.351
7910.000	-42.841
7920.000	-41.894
7930.000	-40.358
7940.000	-38.028
7950.000	-34.714
7960.000	-31.413
7970.000	-30.560
7980.000	-33.397
7990.000	-36.983
8000.000	-39.608
8010.000	-40.594
8020.000	-41.896
8030.000	-42.926
8040.000	-43.471
8050.000	-43.638
8060.000	-43.312
8070.000	-42.740
8080.000	-41.823
8090.000	-40.443
8100.000	-38.536
8110.000	-35.915
8120.000	-32.677
8130.000	-31.318
8140.000	-33.362
8150.000	-36.951
8160.000	-39.610
8170.000	-40.596
8180.000	-41.748
8190.000	-42.647
8200.000	-43.251
8210.000	-43.527
8220.000	-43.486
8230.000	-43.193
8240.000	-42.555
8250.000	-41.362
8260.000	-39.473
8270.000	-36.697
8280.000	-33.278
8290.000	-31.630
8300.000	-33.250
8310.000	-36.588
8320.000	-39.273
8330.000	-40.354
8340.000	-41.763
8350.000	-42.930
8360.000	-43.710
8370.000	-44.095
8380.000	-44.079
8390.000	-43.700
8400.000	-42.926
8410.000	-41.648
8420.000	-39.626
8430.000	-36.704
8440.000	-33.381
8450.000	-31.783
8460.000	-33.330
8470.000	-36.802
8480.000	-39.637
8490.000	-40.540
8500.000	-42.185
8510.000	-43.329
8520.000	-43.991
8530.000	-44.053
8540.000	-39.193
8550.000	-43.351
8560.000	-42.644
8570.000	-40.956
8580.000	-39.440
8590.000	-36.910
8600.000	-33.839
8610.000	-32.418
8620.000	-34.060
8630.000	-37.441
8640.000	-40.115
8650.000	-41.148
8660.000	-42.483
8670.000	-43.516
8680.000	-44.082
8690.000	-44.130
8700.000	-43.977
8710.000	-43.608
8720.000	-42.968
8730.000	-41.849
8740.000	-40.149
8750.000	-37.507
8760.000	-34.312
8770.000	-32.898
8780.000	-34.638
8790.000	-37.952
8800.000	-40.525
8810.000	-41.494
8820.000	-42.668
8830.000	-43.596
8840.000	-44.276
8850.000	-44.629
8860.000	-44.701
8870.000	-44.466
8880.000	-43.627
8890.000	-41.956
8900.000	-40.411
8910.000	-37.547
8920.000	-34.516
8930.000	-33.374
8940.000	-35.332
8950.000	-38.503
8960.000	-40.980
8970.000	-41.959
8980.000	-43.031
8990.000	-44.473
9000.000	-45.229
9010.000	-45.518
9020.000	-45.384
9030.000	-44.880
9040.000	-43.964
9050.000	-42.603
9060.000	-40.568
9070.000	-37.719
9080.000	-34.728
9090.000	-33.821
9100.000	-36.058
9110.000	-39.312
9120.000	-41.911
9130.000	-42.889
9140.000	-44.170
9150.000	-45.110
9160.000	-45.641
9170.000	-45.811
9180.000	-45.682
9190.000	-45.131
9200.000	-44.188
9210.000	-42.729
9220.000	-40.660
9230.000	-37.962
9240.000	-35.253
9250.000	-34.586
9260.000	-36.903
9270.000	-40.031
9280.000	-42.412
9290.000	-43.302
9300.000	-44.509
9310.000	-45.422
9320.000	-45.901
9330.000	-46.048
9340.000	-45.810
9350.000	-45.290
9360.000	-44.366
9370.000	-43.095
9380.000	-41.139
9390.000	-38.354
9400.000	-35.730
9410.000	-35.311
9420.000	-37.826
9430.000	-40.881
9440.000	-43.156
9450.000	-44.042
9460.000	-45.174
9470.000	-46.023
9480.000	-46.446
9490.000	-46.532
9500.000	-46.423
9510.000	-46.082
9520.000	-45.246
9530.000	-43.805
9540.000	-41.764
9550.000	-39.023
9560.000	-36.598
9570.000	-36.424
9580.000	-38.994
9590.000	-41.890
9600.000	-43.992
9610.000	-44.781
9620.000	-45.736
9630.000	-46.571
9640.000	-47.212
9650.000	-47.468
9660.000	-47.299
9670.000	-46.742
9680.000	-45.815
9690.000	-44.332
9700.000	-42.104
9710.000	-39.331
9720.000	-37.177
9730.000	-37.412
9740.000	-40.087
9750.000	-42.755
9760.000	-44.781
9770.000	-45.597
9780.000	-46.874
9790.000	-47.739
9800.000	-48.154
9810.000	-48.205
9820.000	-47.932
9830.000	-47.302
9840.000	-46.203
9850.000	-44.503
9860.000	-42.165
9870.000	-39.374
9880.000	-37.854
9890.000	-38.998
9900.000	-41.976
9910.000	-44.710
9920.000	-46.629
9930.000	-47.337
